ID.Cell.per.Trip,Area,Site,Age,Year,Total.Angler.Hours,Grid.Cell.ID,Barred Sand Bass,Bat Ray,Bigmouth Sole,Black Rockfish,Black-and-Yellow Rockfish,Blacksmith,Blue Rockfish,Bocaccio,Brown Rockfish,Buffalo Sculpin,Bull Sculpin,Cabezon,Calico Rockfish,California Halibut,California Lizardfish,California Scorpionfish,California Sheephead,Canary Rockfish,Chilipepper Rockfish,China Rockfish,Chinook Salmon,Common Thresher Shark,Copper Rockfish,Deacon Rockfish,Fantail Sole,Freckled Rockfish,Garibaldi,Gopher Rockfish,Grass Rockfish,Halfmoon,Honeycomb Rockfish,Jack Mackerel,Jack Smelt,Kelp Bass,Kelp Greenling,Kelp Rockfish,Lingcod,Longfin Sanddab,Mackerel (Family Scombridae),Northern Anchovy,Ocean Whitefish,Olive or Yellowtail Rockfish,Olive Rockfish,Opaleye,Pacific  (Chub) Mackerel,Pacific Barracuda,Pacific Bonito,Pacific Halibut,Pacific Sanddab,Pacific Sardine,Painted Greenling,Pelagic Stingray,Petrale Sole,Pile Perch,Quillback Rockfish,Rock Greenling,Rock Sole,Rock Wrasse,Rosy Rockfish,Rubberlip Seaperch,Salema,Sand Sole,Sanddab spp.,Sarcastic Fringehead,Scalyhead Sculpin,Senorita,Sharpnose Surfperch,Silversides (Family Atherinopsidae),Soupfin Shark,Speckled Sanddab,Spiny Dogfish,Squarespot Rockfish,Starry Rockfish,Striped Seaperch,Tiger Rockfish,Top smelt,Treefish,Tubesnout,UnID Blue Rockfish,Unknown,Unknown rockfish,Vermilion Rockfish,White Croaker,White Seabass,Widow Rockfish,Wolf Eel,Yelloweye Rockfish,Yellowfin Croaker,Yellowtail Jack,Yellowtail Rockfish,Total
BLM07211417,Piedras Blancas,MPA,New,2014,7.413888889,BL17,0,0,0,0,0,0,0.259007694,0,0,0,0,0,0,0,0,0,0,0.55317817,0,0,0,0,0.954159057,0,0,0,0,1.57474291,0,0,0,0,0,0,0,0,0.899991541,0,0,0,0,0,1.455531017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.414104738,0,0,0,0,0,0,0,0.292794244,7.40350937
BLM07230808,Piedras Blancas,MPA,New,2008,9.056666666,BL08,0,0,0,0,0,0,0.131464128,0,0,0,0,0,0,0,0,0,0,0,0,0.063735779,0,0,0.216803097,0,0,0,0,0.417779105,0,0,0,0,0,0,0,0.075087436,0.705801084,0,0,0,0,0,1.313334948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.137649638,0,0,0,0,0,0,0,0.012869337,4.074524553
BLM07230813,Piedras Blancas,MPA,New,2008,9.030000004,BL13,0,0,0,0,0,0,0.779667517,0,0,0,0,0,0,0,0,0,0,0,0,0.057396862,0,0,0.100908562,0,0,0,0,0.548279645,0,0,0,0,0,0,0.026741449,0.069475694,0.31568094,0,0,0,0,0,0.859550814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152270409,0,0,0,0,0,0,0,0.082316737,2.992288628
BLM07230816,Piedras Blancas,MPA,New,2008,8.916666671,BL16,0,0,0,0,0,0,0.090513276,0,0,0,0,0,0,0,0,0,0,0,0,0.07736065,0,0,0.251606213,0,0,0,0,0.374289185,0,0,0,0,0,0,0,0,0.53442664,0,0,0,0,0,0.885050495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.415980927,0,0,0,0,0,0,0,0,2.629227386
BLM07231813,Piedras Blancas,MPA,New,2018,9.151666667,BL13,0,0,0,0,0,0,12.19132179,0.142906325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.496596799,0,0,0,0,0.455639896,0,0,0,0,0,0,0,0.148615963,0.602081991,0,0,0,0,0,4.843965772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.987201548,0,0,0,0,0,0,0,0,20.86833008
BLM07231814,Piedras Blancas,MPA,New,2018,9.133333333,BL14,0,0,0,0,0,0,5.352250505,0,0,0,0,0.321950087,0,0,0,0,0,0,0,0,0,0,0.517509929,0.031012223,0,0,0,0.427283284,0,0,0,0,0,0,0,0,0.312109367,0,0,0,0,0,2.247968365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.449563671,0,0,0,0,0,0,0,0,10.65964743
BLM07231815,Piedras Blancas,MPA,New,2018,9.013333333,BL15,0,0,0,0,0,0,15.52721707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.328290936,0,0,0,0,0.55167138,0,0,0,0,0,0,0.04630764,0,0,0,0,0,0,0,0.242542535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.820889085,0,0,0,0,0,0,0,0,17.51691865
BLM07231822,Piedras Blancas,MPA,New,2018,3.826666667,BL22,0,0,0,0,0,0,12.54537139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.918255432,0,0,0,0,0.509992592,0,0,0,0,0,0,0,0,1.842252587,0,0,0,0,0,0.069496909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.883697635,0,0,0,0,0,0,0,0,19.76906655
BLM07272003,Piedras Blancas,MPA,New,2020,4.566666666,BL03,0,0,0,0,0,0,0.176660724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.269072181,0,0,0,0,2.941807458,0,0,0,0,0,0,0,0,0,0,0,0,0.248339739,0,0.627589935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028851326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.394702781,0,0,0,0,0,0,0,0.043760123,7.730784266
BLM07272007,Piedras Blancas,MPA,New,2020,4.583333334,BL07,0,0,0,0,0,0,12.97754026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.036134738,0,0,0,0,0.453596221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.85750231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.56475237,0,0,0,0,0,0,0,0.482857227,32.37238313
BLM07272008,Piedras Blancas,MPA,New,2020,2.716666667,BL08,0,0,0,0,0,0,2.036213569,1.483572697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.208015653,0,0,0,0,0.385659712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.208063827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.021867107,0,0,0,0,0,0,0,0.224439451,17.56783202
BLM07290906,Piedras Blancas,MPA,New,2009,6.7283344,BL06,0,0,0,0,0,0,0.200393544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.214709649,0,0,0,0,0.492934919,0,0,0,0,0,0,0,0.15170102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.771950839,0,0,0,0,0,0,0,0,3.83168997
BLM07290911,Piedras Blancas,MPA,New,2009,6.674167733,BL11,0,0,0,0,0.088643033,0,0.445137746,0,0,0,0,0,0,0,0,0,0,0,0,0.086487744,0,0,0.381991125,0,0,0,0,0.58512891,0,0,0,0,0,0,0,0,0.388429337,0,0,0,0,0,1.428510098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192627539,0,0,0,0,0,0,0,0,3.596955532
BLM07290922,Piedras Blancas,MPA,New,2009,6.7033344,BL22,0,0,0,0,0,0,0.507167694,0,0.609725178,0,0,0,0,0,0,0,0,0.813646517,0,0,0,0,0.347793615,0,0,0,0,1.010561403,0,0,0,0,0,0,0,0,0.316823075,0,0,0,0,0,0.207438823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.820788431,0,0,0,0,0,0,0,0,6.633944735
BLM07290924,Piedras Blancas,MPA,New,2009,3.6175,BL24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050754866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050754866
BLM07301305,Piedras Blancas,MPA,New,2013,6.997500005,BL05,0,0,0,0.088254559,0,0,0.211091219,0,0,0,0,0,0,0,0,0,0,0.125626239,0,0,0,0,0.263120925,0.056723297,0,0,0,0.556549063,0,0,0,0,0,0,0,0.139843277,0.258940226,0,0,0,0,0,0.667086981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.507894695,0,0,0,0,0,0,0,0.103830331,2.978960813
BLM07301306,Piedras Blancas,MPA,New,2013,3.5,BL06,0,0,0,0.305256011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16468148,0,0,0,0,0.277894413,0,0,0,0,0,0,0,0.168195793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014066536,1.930094233
BLM07301321,Piedras Blancas,MPA,New,2013,6.7525,BL21,0,0,0,0,0,0,0,0,0.331789486,0,0,0,0,0,0.020768087,0,0,0,0,0,0,0,0,0,0,0,0,0.204128726,0,0,0,0,0,0,0,0,0.348069232,0,0,0,0,0,0.009231081,0,0,0,0,0,0.075790679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.989777292
BLM07311201,Piedras Blancas,MPA,New,2012,8.876666667,BL01,0,0,0,0.057002767,0,0,2.102509612,0.106346569,0,0,0,0,0,0,0,0,0,0.039211264,0,0.117256833,0,0,0,0.437518489,0,0,0,0.401558865,0,0,0,0,0,0,0,0,0.385253931,0,0,0,0,0,1.334652379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.423175301,0,0,0,0,0,0,0,0.062356011,5.46684202
BLM07311203,Piedras Blancas,MPA,New,2012,6,BL03,0,0,0,0,0,0,0.39079677,0.309517977,0,0,0,0.297059275,0,0,0,0,0,0,0,0,0,0,0.846015415,0.036863456,0,0,0,0.274139006,0,0,0,0,0,0,0,0,0.711646117,0,0,0,0,0,0.061678012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.709843273,0,0,0,0,0,0,0,0.080741235,3.718300535
BLM07311211,Piedras Blancas,MPA,New,2012,9.06,BL11,0,0,0,0,0,0,1.133714594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202306451,0.195889283,0,0,0,0.36693078,0,0,0,0,0,0,0,0.256105992,0.159574914,0,0,0,0,0,0.666320898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067045081,0,0,0,0,0.243380668,0,0,0,0,0,0,0,0,3.291268662
BLM07311222,Piedras Blancas,MPA,New,2012,9.143333333,BL22,0,0,0,0,0,0,0.064713976,0,1.118981251,0,0,0,0,0,0,0,0,0,0,0,0,0,0.699442765,0,0,0,0,1.140466943,0,0,0,0,0,0,0,0,0.602891215,0,0,0,0,0,0.282075874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.303478031,0,0,0,0,0,0,0,0,5.212050055
BLM08011602,Piedras Blancas,MPA,New,2016,6.560277778,BL02,0,0,0,0.188875421,0,0,5.436377349,0,0,0,0,0.116215465,0,0,0,0,0,0,0,0,0,0,0.209461451,0,0,0,0,0.675430292,0,0,0,0,0,0,0.101555985,1.351196815,1.130548391,0,0,0,0,0,0.165449617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.755205513,0,0,0,0,0,0,0,0,10.1303163
BLM08011609,Piedras Blancas,MPA,New,2016,8.301944444,BL09,0,0,0,0,0,0,4.798663185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.579221216,0,0,0,0,0.218385845,0,0,0,0.016008531,0,0,0,0,1.952326321,0,0,0,0,0,1.022258639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.415475612,0,0,0,0,0,0,0,0.143029734,9.145369084
BLM08011610,Piedras Blancas,MPA,New,2016,8.317222222,BL10,0,0,0,1.235760212,0,0,9.339273167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091849174,0,0,0,0.026713561,0,0,0,0.122105035,0,0,0,0,0,0,2.065257963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.489535131,0,0,0,0,0,0,0,0,13.37049424
BLM08011616,Piedras Blancas,MPA,New,2016,7.755000001,BL16,0,0,0,0,0,0,8.748339355,0,0,0,0,0,0,0,0,0,0.414535957,0,0,0,0,0,1.48302166,0.025006435,0,0,0,0.288819544,0,0,0,0,0,0,0,0,3.917985695,0,0,0,0,0,4.559297269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.260058753,0,0,0,0,0,0,0,0.071375051,20.76843972
BLM08011704,Piedras Blancas,MPA,New,2017,8.176666667,BL04,0,0,0,0,0,0,5.97605054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.952140442,0.176489645,0,0,0,0.942767684,0,0,0,0,0,0,0,0,1.345305023,0,0,0,0,0,1.856000998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.331764646,0,0,0,0,0,0,0,0,13.58051898
BLM08011712,Piedras Blancas,MPA,New,2017,8.673611112,BL12,0,0,0,0,0,0,2.128924943,0.116495088,0,0,0,0.143618945,0,0,0,0,0,0,0,0,0,0,2.431539389,0.042379636,0,0,0,0.656813453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.70438925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.823290635,0,0,0,0,0,0,0,0,9.04745134
BLM08011714,Piedras Blancas,MPA,New,2017,8.743333333,BL14,0,0,0,0,0,0,6.301865229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.642537034,0,0,0,0,0.515490581,0,0,0,0,0,0,0,0.077778331,1.624905904,0,0,0,0,0,0.762835534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.646040467,0,0,0,0,0,0,0,0,11.57145308
BLM08011720,Piedras Blancas,MPA,New,2017,5.096666666,BL20,0,0,0,0,0,0,2.51790352,0,0,0,0,0,0,0,0,0,0,0.09345821,0,0,0,0,0.441496837,0,0,0,0,0.849346986,0,0,0,0,0,0,0,0,0.508654522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.249843907,0,0,0,0,0,0,0,0,5.660703982
BLM08021003,Piedras Blancas,MPA,New,2010,8.806666663,BL03,0,0,0,0,0,0,0.10296956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.278848133,0,0,0,0,0,0,0,0,0.20574575,0,0,0,0,0,0.293317607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092075567,0,0,0,0,0,0,0,0,0.650883065,0,0,0,0,0,0,0,0.011361858,1.635201538
BLM08021018,Piedras Blancas,MPA,New,2010,8.833333349,BL18,0,0,0,0,0,0,0.101226272,0,0.238320396,0,0,0,0,0,0,0,0,0.259431746,0,0,0,0,0.028971656,0,0,0,0,0.552627151,0,0,0,0,0,0,0,0,0.240426907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7013982,0,0,0,0,0,0,0,0,2.122402329
BLM08021019,Piedras Blancas,MPA,New,2010,9.073333333,BL19,0,0,0,0,0,0,0.071515067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162751968,0,0,0,0,0.368257725,0,0,0,0,0,0,0,0,0.03260496,0,0,0,0,0,0.946477346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16372598,0,0,0,0,0,0,0,0,2.745333046
BLM08021023,Piedras Blancas,MPA,New,2010,9.076666667,BL23,0,0,0,0,0,0,0.556267991,0,0.581697454,0,0,0,0,0,0,0,0,0.047332848,0,0,0,0,0,0,0,0,0,0.314114476,0,0,0,0,0,0,0,0,0.379478948,0,0,0,0,0,0.322714543,0,0,0,0,0,0.025472573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.641323528,0,0,0,0,0,0,0,0.102510524,2.970912884
BLM08021105,Piedras Blancas,MPA,New,2011,6.658333333,BL05,0,0,0,0,0,0,0.070099835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.50213359,0,0,0,0,0,0,0,0,0.740757184,0,0,0,0,0,1.002447201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.597964089,0,0,0,0,0,0,0,0,2.913401899
BLM08021108,Piedras Blancas,MPA,New,2011,6.75,BL08,0,0,0,0,0,0,0.520204676,0,0,0,0,0,0,0,0,0,0,0.173953924,0,0,0,0,0.562431086,0,0,0,0,0.568739639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.169661944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.420335215,0,0,0,0,0,0,0,0,4.415326484
BLM08021126,Piedras Blancas,MPA,New,2011,2.25,BL26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158898772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158898772
BLM08030901,Piedras Blancas,MPA,New,2009,3.904168801,BL01,0,0,0,0,0,0,1.769044698,0,0,0,0,0,0,0,0,0,0,0.330953634,0,0.147850602,0,0,0.844729431,0,0,0,0,2.420066899,0,0,0,0,0,0,0,0,1.063375334,0,0,0,0.519173907,0,2.415550008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056571845,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13671099,0,0,0,0.114880861,0,0,0,0,2.367008628,0,0,0,0,0,0,0,1.064412328,13.25032916
BLM08030923,Piedras Blancas,MPA,New,2009,5.045,BL23,0,0,0,0,0,0,0.729765401,0,2.202719799,0,0,0,0,0,0,0,0,1.296234633,0,0,0,0,0.316372711,0,0,0,0,0.604475912,0,0,0,0,0,0,0,0,0.25426296,0,0,0,0.276977053,0,0,0,0,0,0,0,0.175635743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.540801441,0,0,0,0,0,0,0,0.201684682,6.598930336
BLM08041409,Piedras Blancas,MPA,New,2014,6.3775,BL09,0,0,0,0,0,0,0.768621935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.750498775,0,0,0,0,1.371246266,0,0,0,0,0,0,0,0.057428901,0,0,0,0,0,0,0.22512698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.352821284,0,0,0,0,0,0,0,0,3.525744142
BLM08041412,Piedras Blancas,MPA,New,2014,6.743333334,BL12,0,0,0,0,0,0,0.506161647,0,0,0,0,0,0,0,0,0,0,0,0,0.085600649,0,0,1.370363622,0.080572173,0,0,0,0.75407612,0,0,0,0,0,0,0,0,0.58907181,0,0,0,0,0,0.913330336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707105295,0,0,0,0,0,0,0,0.106228601,5.112510253
BLM08041416,Piedras Blancas,MPA,New,2014,6.789166666,BL16,0,0,0,0,0,0,0.052622769,0,0,0,0,0,0,0,0,0,0,0,0,0.085022763,0,0,1.10109935,0.093760976,0,0,0,1.012482372,0,0,0,0,0,0,0,0,0.238905622,0,0,0,0,0,0.876761979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.461880818,0,0,0,0,0,0,0,0,3.922536648
BLM08041419,Piedras Blancas,MPA,New,2014,6.633333333,BL19,0,0,0,0,0,0,0.09872685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.489604116,0.128100741,0,0,0,1.258263538,0,0,0,0,0,0,0.100437508,0,1.226702007,0,0,0,0,0,0.228092378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.174477261,0,0,0,0,0,0,0,0,4.704404399
BLM08051904,Piedras Blancas,MPA,New,2019,7.616666666,BL04,0,0,0,0,0,0,2.734316786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.053047316,0,0,0,0,0.938153061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.013669957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.136778266,0,0,0,0,0,0,0,0.187373696,9.06333908
BLM08051906,Piedras Blancas,MPA,New,2019,7.5,BL06,0,0,0,0,0,0,0.453810108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.370402,0,0,0,0,0.498091657,0,0,0,0,0,0,0,0.400953792,0,0,0,0,0,0,0.383770208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.821219423,0,0,0,0,0,0,0,0,4.928247188
BLM08051919,Piedras Blancas,MPA,New,2019,7.677777777,BL19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.160122407,0,0,0,0,1.776659847,0,0,0,0,0,0,0,0,0.157084651,0,0,0,0,0,0.185188742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.257469566,0,0,0,0,0,0,0,0,7.536525213
BLM08130802,Piedras Blancas,MPA,New,2008,6.810000008,BL02,0,0,0,0,0,0,0.734733021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.738161616,0,0,0,0,0,0,0,0.084789768,0,0,0,0,0,0,0.608132628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.540811157,0,0,0,0,0,0,0,0.081279519,2.787907709
BLM08130830,Piedras Blancas,MPA,New,2008,4.8575,BL30,0,0,0,0.250140784,0,0,3.503143635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058025781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048637693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.859947894
BLM08151601,Piedras Blancas,MPA,New,2016,7.504166666,BL01,0,0,0,0,0,0,5.756787905,0.196766894,0,0,0,0,0,0,0,0,0,0.070144391,0,0,0,0,1.422289712,0.297332894,0,0,0,0.478705994,0,0,0,0,0,0,0,0,1.25548048,0,0,0,0.573140708,0,2.119065468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01511659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.614433299,0,0,0,0,0,0,0,2.588258033,17.38752237
BLM08151603,Piedras Blancas,MPA,New,2016,7.236111111,BL03,0,0,0,0,0,0,0.961671557,0,0,0,0,0.281275547,0,0,0,0,0,0,0,0,0,0,0.455765015,0.096061386,0,0,0,0.957967364,0,0,0,0,0,0,0,0,1.689815757,0,0,0,0.24862034,0,0.663923132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.437128208,0,0,0,0,0,0,0,0.35330783,7.145536136
BLM08151611,Piedras Blancas,MPA,New,2016,7.277777778,BL11,0,0,0,0.243427232,0,0,5.573493012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148306358,0,0,0,0,0.559045231,0,0,0,0,0,0,0,0.251762676,0,0,0,0,0,0,0.766395626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.45352629,0,0,0,0,0,0,0,0,8.995956426
BLM08151618,Piedras Blancas,MPA,New,2016,7.451666665,BL18,0,0,0,0.203710627,0,0,1.071696781,0,1.908508921,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076553974,0,0,0,0,0.413972038,0,0,0,0,0,0,0.056012462,0,1.42799047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.978923086,0,0,0,0,0,0,0,0,7.137368359
